ms_subclass,lot_frontage,lot_area,lot_shape,land_contour,lot_config,land_slope,neighborhood,condition_1,bldg_type,house_style,roof_style,mas_vnr_area,exter_qual,foundation,central_air,bedroom_abvgr,kitchen,kitchen_qual,garage_cars,garage_cond,paved_drive,yr_sold,saleprice,total_bath,total_sf,porch_sf,has_porch,has_2fl,has_fireplace,has_extrms
20,66.0,13695,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,1Fam,1Story,Gable,0.0,TA,PConc,Y,3,1,Gd,2.0,TA,Y,2008,159000,2.5,2228.0,102,1,0,0,1
20,79.0,10289,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Hip,168.0,TA,CBlock,Y,3,1,TA,2.0,TA,Y,2007,156000,2.5,2146.0,0,0,0,0,1
20,105.0,15431,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,Hip,200.0,Ex,PConc,Y,2,1,Ex,3.0,TA,Y,2009,555000,3.0,5496.0,242,1,0,1,1
20,69.0,11120,IR1,Lvl,CulDSac,Gtl,Veenker,Norm,1Fam,1Story,Gable,0.0,TA,PConc,Y,3,1,TA,2.0,TA,Y,2008,162500,2.0,2464.0,0,0,0,0,1
90,73.0,9069,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Duplex,SFoyer,Gable,0.0,Gd,PConc,Y,2,2,Gd,4.0,TA,Y,2006,224500,4.0,2784.0,288,1,0,0,1
20,69.0,47280,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,1Story,Hip,44.0,TA,CBlock,Y,3,1,TA,2.0,TA,Y,2008,133000,2.5,2976.0,180,1,0,0,1
60,63.0,7875,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,0.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2006,180000,2.5,2292.0,75,1,1,0,1
20,60.0,6600,Reg,Lvl,Inside,Gtl,Mitchel,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,3,1,Gd,1.0,TA,Y,2008,134500,1.0,1690.0,0,0,0,0,1
60,66.0,13682,IR2,HLS,CulDSac,Gtl,StoneBr,Norm,1Fam,2Story,Hip,1031.0,Ex,PConc,Y,3,1,Gd,3.0,TA,Y,2006,438780,3.5,4355.0,229,1,1,0,1
80,101.0,9150,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,SLvl,Gable,305.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2008,165000,1.5,2530.0,174,1,0,0,1
20,65.0,7150,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,60.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2009,100000,1.0,1784.0,0,0,0,0,0
20,69.0,12285,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,128.0,TA,CBlock,Y,3,1,TA,2.0,TA,Y,2009,176000,1.5,2658.0,203,1,0,1,0
20,102.0,17920,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,Hip,0.0,TA,CBlock,Y,3,1,TA,2.0,TA,Y,2006,170000,2.5,3542.0,730,1,0,0,1
120,53.0,3684,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,Hip,130.0,Gd,PConc,Y,2,1,Gd,3.0,TA,Y,2009,174000,2.0,2928.0,163,1,0,0,1
50,62.0,7006,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1.5Fin,Gable,0.0,TA,PConc,Y,3,1,TA,1.0,TA,Y,2008,127000,3.0,2004.0,0,0,1,0,1
60,77.0,8390,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,0.0,TA,PConc,Y,3,1,TA,2.0,TA,Y,2008,185900,2.5,2482.0,103,1,1,0,1
30,50.0,5784,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1Story,Gable,0.0,TA,BrkTil,Y,2,1,TA,1.0,TA,Y,2009,91300,1.0,1076.0,244,1,0,0,0
20,70.0,9135,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,Gable,120.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2006,200000,3.0,3382.0,215,1,0,0,1
50,78.0,10496,Reg,Lvl,Inside,Gtl,NAmes,Artery,1Fam,1.5Fin,Gable,320.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2007,143000,2.0,2886.0,0,0,1,0,1
50,69.0,13650,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1.5Fin,Gable,0.0,Gd,CBlock,Y,4,1,Gd,2.0,TA,Y,2006,172500,3.0,2972.0,0,0,1,0,1
20,67.0,8308,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,Gable,20.0,TA,CBlock,Y,2,1,TA,2.0,TA,P,2007,110000,1.0,2176.0,0,0,0,0,0
20,69.0,9450,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,Gable,160.0,TA,CBlock,Y,3,1,TA,3.0,TA,Y,2009,140000,2.0,2402.0,84,1,0,0,1
20,78.0,9317,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,Gable,0.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2007,176432,2.0,2628.0,22,1,0,0,1
20,69.0,7153,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,Gable,88.0,TA,CBlock,Y,3,1,Gd,2.0,TA,Y,2008,179200,3.0,2572.0,163,1,0,0,1
20,68.0,8814,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,Gable,80.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2007,203000,3.0,2548.0,362,1,0,0,1
20,83.0,9849,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,Hip,0.0,Gd,PConc,Y,3,1,Gd,3.0,TA,Y,2007,248328,2.0,3378.0,56,1,0,0,1
20,79.0,14463,IR1,HLS,Corner,Gtl,Timber,Norm,1Fam,1Story,Gable,406.0,Ex,PConc,Y,3,1,Ex,3.0,TA,Y,2009,316500,3.0,3282.0,95,1,0,0,1
50,50.0,5190,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,Gable,0.0,TA,CBlock,Y,2,1,TA,1.0,TA,Y,2008,125600,1.0,1649.0,135,1,1,0,1
20,65.0,9750,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,Gable,164.0,TA,CBlock,Y,2,1,Fa,1.0,TA,N,2008,110000,2.0,1968.0,0,0,0,0,1
30,50.0,6000,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,Hip,0.0,TA,PConc,Y,2,1,Fa,1.0,TA,Y,2007,108500,1.0,1920.0,168,1,0,0,1
20,66.0,8712,Reg,Bnk,Inside,Mod,IDOTRR,Norm,1Fam,1Story,Hip,0.0,Fa,CBlock,N,2,1,Fa,2.0,TA,N,2010,55993,1.0,1584.0,0,0,0,0,0
50,69.0,11851,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1.5Fin,Gable,0.0,TA,BrkTil,Y,3,1,Gd,1.0,TA,Y,2010,129000,1.0,2660.0,226,1,1,0,1
20,54.0,13811,IR1,Lvl,Inside,Gtl,Timber,Norm,1Fam,1Story,Gable,72.0,TA,CBlock,Y,2,1,Gd,2.0,TA,Y,2006,176000,3.0,2249.0,125,1,0,0,1
20,83.0,10143,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,295.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2009,154000,1.5,2760.0,216,1,0,0,1
20,93.0,18265,Reg,Lvl,Corner,Gtl,Timber,Norm,1Fam,1Story,Gable,228.0,Gd,CBlock,Y,3,1,Gd,2.0,TA,Y,2008,180000,2.0,2512.0,282,1,0,0,1
120,44.0,4224,Reg,Lvl,Inside,Gtl,MeadowV,Norm,TwnhsE,1Story,Gable,0.0,TA,PConc,Y,3,1,TA,2.0,TA,Y,2007,134000,2.5,2284.0,626,1,0,0,1
20,84.0,12615,Reg,Lvl,Corner,Gtl,Edwards,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,4,1,Gd,2.0,TA,Y,2007,243000,3.0,3360.0,68,1,0,0,1
20,85.0,14536,Reg,Lvl,Inside,Gtl,Timber,Norm,1Fam,1Story,Hip,236.0,Gd,PConc,Y,3,1,Gd,3.0,TA,Y,2007,270000,3.0,3245.0,252,1,0,0,1
20,71.0,9187,Reg,Bnk,Corner,Gtl,Mitchel,Norm,1Fam,1Story,Gable,0.0,TA,PConc,Y,3,1,TA,2.0,TA,Y,2007,134000,1.5,2164.0,278,1,0,0,0
60,90.0,9900,Reg,Low,Inside,Mod,NoRidge,Norm,1Fam,2Story,Gable,256.0,Gd,PConc,Y,4,1,Gd,3.0,TA,Y,2009,260000,3.5,3993.0,544,1,1,0,1
60,64.0,8333,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,Gable,0.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2007,168675,2.5,2229.0,130,1,1,0,1
80,69.0,10147,IR1,Lvl,CulDSac,Gtl,Gilbert,Norm,1Fam,SLvl,Gable,32.0,TA,PConc,Y,3,1,TA,2.0,TA,Y,2007,160000,2.5,2086.0,320,1,1,0,1
50,44.0,5914,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,Gable,0.0,TA,BrkTil,Y,3,1,Gd,0.0,TA,N,2008,95000,1.0,1764.0,195,1,1,0,0
60,79.0,11646,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,Gable,0.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2009,173000,2.5,2126.0,64,1,1,0,1
20,60.0,7200,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,Gable,0.0,Gd,PConc,Y,2,1,Gd,2.0,TA,Y,2006,187750,3.0,2594.0,337,1,0,0,1
60,46.0,20544,IR1,Lvl,CulDSac,Gtl,NWAmes,Norm,1Fam,2Story,Gable,123.0,TA,CBlock,Y,3,1,TA,2.0,TA,Y,2008,215000,2.5,2884.0,427,1,1,0,1
20,69.0,9981,IR1,Lvl,Corner,Gtl,Sawyer,Norm,1Fam,1Story,Gable,340.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2008,120000,1.0,2146.0,90,1,0,0,1
20,70.0,8251,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,Gable,143.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2007,249000,3.0,3000.0,227,1,0,0,1
20,78.0,10140,Reg,Lvl,Inside,Gtl,NWAmes,RRAn,1Fam,1Story,Hip,264.0,TA,CBlock,Y,3,1,TA,2.0,TA,Y,2006,164500,3.0,2668.0,319,1,0,0,1
70,69.0,5700,IR1,Lvl,Corner,Gtl,OldTown,Feedr,1Fam,2Story,Gable,0.0,TA,BrkTil,N,3,1,Gd,2.0,TA,Y,2007,140000,2.5,2016.0,70,1,1,0,1
20,60.0,7200,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,2,1,TA,1.0,TA,Y,2009,118900,2.0,1464.0,68,1,0,0,0
20,71.0,9178,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,Gable,0.0,Gd,PConc,Y,3,1,Gd,3.0,TA,Y,2009,239900,2.0,2936.0,334,1,0,0,1
120,53.0,4043,Reg,Lvl,Inside,Gtl,NPkVill,Norm,TwnhsE,1Story,Gable,0.0,TA,CBlock,Y,2,1,TA,2.0,TA,Y,2006,146300,2.5,2138.0,280,1,0,0,0
120,69.0,4224,Reg,Lvl,Inside,Gtl,MeadowV,Norm,TwnhsE,1Story,Gable,0.0,TA,PConc,Y,3,1,TA,2.0,TA,Y,2008,124000,1.0,2080.0,100,1,0,0,1
190,75.0,11235,Reg,Lvl,Inside,Gtl,Sawyer,Norm,2fmCon,SFoyer,Gable,0.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2007,130000,2.0,1924.0,216,1,0,0,1
20,65.0,8450,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,Gable,108.0,TA,PConc,Y,3,1,TA,2.0,TA,Y,2007,179000,2.0,2698.0,175,1,0,0,1
20,99.0,11851,Reg,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,1Story,Gable,0.0,TA,PConc,Y,3,1,TA,2.0,TA,Y,2009,180500,2.0,2866.0,542,1,0,0,0
30,47.0,4608,Reg,Lvl,Corner,Gtl,OldTown,Artery,1Fam,1Story,Gable,0.0,TA,CBlock,Y,2,1,TA,1.0,TA,Y,2010,80000,1.0,1494.0,0,0,0,0,0
20,78.0,9262,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,Gable,194.0,Gd,PConc,Y,3,1,Ex,3.0,TA,Y,2009,287090,2.0,3151.0,36,1,0,0,1
20,70.0,12702,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,Gable,0.0,TA,PConc,Y,2,1,TA,1.0,TA,Y,2008,97000,1.0,882.0,45,1,0,0,0
120,69.0,2938,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,Gable,40.0,Gd,PConc,Y,2,1,Gd,2.0,TA,Y,2006,246990,3.0,2879.0,160,1,0,0,1
20,160.0,18160,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,1Story,Gable,138.0,TA,CBlock,Y,3,1,TA,2.0,TA,P,2007,154204,2.0,2430.0,354,1,0,0,1
20,76.0,11355,IR1,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,Gable,125.0,TA,CBlock,Y,3,1,TA,2.0,TA,Y,2008,186000,1.5,2624.0,448,1,0,0,1
160,21.0,1680,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,Gable,356.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2008,111750,2.5,1932.0,0,0,1,0,1
20,110.0,14300,Reg,HLS,Inside,Mod,NridgHt,Norm,1Fam,1Story,Hip,1095.0,Ex,PConc,Y,3,1,Ex,3.0,TA,Y,2010,500000,3.5,5542.0,370,1,0,1,1
60,65.0,10616,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,Gable,0.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2008,177439,2.5,1984.0,124,1,1,0,1
60,96.0,11308,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,Gable,154.0,Ex,PConc,Y,3,1,Ex,3.0,TA,Y,2009,335000,3.5,3288.0,102,1,1,0,1
60,80.0,10480,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,2Story,Hip,660.0,TA,CBlock,Y,4,1,TA,2.0,TA,Y,2008,205000,2.5,2767.0,69,1,1,0,1
120,35.0,5118,IR1,HLS,Inside,Gtl,StoneBr,Norm,TwnhsE,1Story,Gable,0.0,Gd,PConc,Y,1,1,Gd,2.0,TA,Y,2007,212000,2.0,2633.0,204,1,0,0,1
120,44.0,3811,IR1,HLS,Corner,Mod,Crawfor,Artery,TwnhsE,1Story,Hip,186.0,Gd,PConc,Y,2,1,Gd,2.0,TA,Y,2010,246000,3.5,3240.0,336,1,0,0,1
20,69.0,10825,IR1,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,Gable,174.0,Gd,CBlock,Y,3,1,TA,2.0,TA,Y,2008,181900,3.0,2520.0,152,1,0,0,1
50,50.0,5500,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,1.5Fin,Gable,0.0,TA,BrkTil,Y,3,1,TA,2.0,TA,Y,2010,130000,2.0,2242.0,0,0,0,0,1
70,60.0,9600,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,Gable,0.0,TA,BrkTil,Y,2,1,TA,2.0,Gd,Y,2007,132000,2.0,1696.0,382,1,1,0,1
60,75.0,9317,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,Gable,0.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2007,220000,3.5,2737.0,295,1,1,0,1
20,69.0,11838,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,Hip,0.0,Gd,PConc,Y,3,1,Ex,2.0,TA,Y,2009,236500,2.0,3541.0,353,1,0,0,1
60,75.0,8004,IR1,Lvl,Inside,Gtl,Somerst,RRAn,1Fam,2Story,Gable,110.0,Gd,PConc,Y,3,1,TA,2.0,TA,Y,2009,263435,3.5,2767.0,150,1,1,0,1
50,60.0,6876,Reg,Bnk,Inside,Gtl,IDOTRR,Norm,1Fam,1.5Fin,Gable,0.0,TA,BrkTil,Y,4,1,TA,2.0,TA,Y,2008,141000,2.0,3241.0,34,1,0,0,1
60,69.0,8396,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,196.0,Gd,PConc,Y,4,1,Gd,2.0,TA,Y,2008,213000,2.5,2833.0,168,1,1,0,1
20,73.0,9803,Reg,Lvl,Inside,Gtl,Timber,Norm,1Fam,1Story,Gable,0.0,Gd,PConc,Y,2,1,Gd,2.0,TA,Y,2010,179781,2.0,2428.0,25,1,0,0,1
120,48.0,6240,Reg,Lvl,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,Hip,176.0,Gd,PConc,Y,2,1,Gd,2.0,TA,Y,2008,234250,3.0,2684.0,35,1,0,0,1
20,69.0,15498,IR1,Lvl,Corner,Gtl,Timber,Norm,1Fam,1Story,Hip,0.0,Gd,CBlock,Y,2,1,Gd,2.0,TA,Y,2008,287000,3.0,4463.0,246,1,0,0,1
60,69.0,12891,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,Gable,0.0,Gd,PConc,Y,4,1,Gd,3.0,TA,Y,2009,257500,3.5,2874.0,48,1,1,0,1
30,60.0,6180,Reg,Lvl,Corner,Gtl,BrkSide,Norm,1Fam,1Story,Gable,0.0,TA,BrkTil,N,2,1,TA,1.0,TA,Y,2007,102000,1.0,1946.0,128,1,0,0,1
45,57.0,7449,Reg,Bnk,Inside,Gtl,IDOTRR,Norm,1Fam,1.5Unf,Gable,0.0,TA,PConc,Y,3,1,Gd,1.0,TA,N,2007,139400,1.0,1745.0,205,1,0,0,1
50,60.0,10410,Reg,Lvl,Corner,Gtl,OldTown,Artery,1Fam,1.5Fin,Gable,0.0,TA,PConc,Y,3,1,TA,3.0,TA,Y,2006,105000,1.0,1886.0,376,1,1,0,1
20,95.0,15865,IR1,Lvl,Inside,Mod,NAmes,Norm,1Fam,1Story,Flat,0.0,Gd,PConc,Y,4,1,Gd,2.0,TA,Y,2007,268000,3.0,4434.0,512,1,0,0,1
80,69.0,19690,IR1,Lvl,CulDSac,Gtl,Edwards,Norm,1Fam,SLvl,Flat,0.0,Gd,CBlock,Y,4,1,Gd,2.0,Gd,Y,2006,274970,2.0,2898.0,822,1,1,0,1
120,43.0,3182,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,Gable,16.0,Gd,PConc,Y,2,1,Gd,2.0,TA,Y,2009,180000,2.0,2440.0,116,1,0,0,1
70,60.0,9600,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,Gambrel,0.0,TA,BrkTil,Y,3,1,Gd,2.0,TA,N,2008,161000,2.0,2067.0,116,1,1,0,1
20,60.0,11100,Reg,Low,Inside,Gtl,Edwards,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,2,1,Gd,1.0,TA,Y,2010,84900,1.0,930.0,0,0,0,0,1
190,70.0,13587,Reg,Lvl,Inside,Gtl,NAmes,Norm,2fmCon,1Story,Gable,0.0,TA,CBlock,Y,2,1,TA,1.0,TA,Y,2010,119000,2.0,1976.0,0,0,0,0,1
20,85.0,11447,IR1,Lvl,Inside,Gtl,Timber,Norm,1Fam,1Story,Gable,674.0,Gd,PConc,Y,3,1,Gd,3.0,TA,Y,2008,370000,3.5,3928.0,265,1,0,0,1
20,64.0,7242,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,Gable,0.0,Gd,PConc,Y,2,1,Gd,2.0,TA,Y,2007,175900,2.0,2540.0,96,1,0,0,1
120,50.0,9466,IR2,Lvl,FR2,Gtl,Veenker,Norm,TwnhsE,1Story,Gable,0.0,Gd,PConc,Y,1,1,Gd,2.0,TA,Y,2007,279700,2.5,2988.0,247,1,0,0,1
20,70.0,8400,Reg,Lvl,Corner,Gtl,NAmes,Feedr,1Fam,1Story,Gable,0.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2006,132000,1.5,2543.0,60,1,0,0,1
60,69.0,11050,Reg,Lvl,Inside,Gtl,CollgCr,PosN,1Fam,2Story,Hip,204.0,Gd,PConc,Y,3,1,Ex,3.0,TA,Y,2009,313000,3.5,3593.0,395,1,1,1,1
50,60.0,11040,Reg,Low,Inside,Mod,IDOTRR,Norm,1Fam,1.5Fin,Gable,0.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2006,108000,1.5,1973.0,167,1,1,0,1
60,60.0,6931,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,2Story,Gable,92.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2008,165400,2.5,2402.0,306,1,1,0,1
60,65.0,12438,IR1,Lvl,Inside,Gtl,CollgCr,PosN,1Fam,2Story,Gable,68.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2006,187000,2.5,2280.0,504,1,1,0,1
60,174.0,15138,IR1,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,Gable,506.0,Gd,PConc,Y,4,1,Ex,3.0,TA,Y,2009,403000,3.5,4256.0,348,1,1,0,1
60,69.0,12046,IR1,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,2Story,Gable,298.0,TA,CBlock,Y,4,1,Gd,2.0,TA,Y,2007,195000,2.5,2878.0,224,1,1,0,1
80,100.0,9600,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,Hip,291.0,TA,CBlock,Y,3,1,TA,2.0,TA,Y,2007,158500,2.0,2472.0,168,1,0,0,1
60,90.0,11367,Reg,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,2Story,Gable,210.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2006,255000,3.5,3054.0,259,1,1,0,1
20,56.0,26073,IR1,Lvl,CulDSac,Gtl,Crawfor,Norm,1Fam,1Story,Gable,0.0,TA,PConc,Y,3,1,TA,2.0,TA,Y,2008,236500,2.5,3796.0,275,1,0,1,1
20,65.0,7150,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Hip,52.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2007,129250,2.0,1976.0,0,0,0,0,0
20,100.0,15602,IR1,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,1,1,TA,2.0,TA,Y,2010,289000,3.0,3302.0,215,1,0,1,1
90,76.0,10260,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Duplex,2Story,Gable,0.0,TA,CBlock,Y,4,2,TA,2.0,TA,Y,2008,100000,3.0,1872.0,0,0,1,0,1
60,69.0,12728,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,Gable,256.0,Gd,PConc,Y,4,1,Gd,2.0,TA,Y,2007,275000,3.5,3970.0,305,1,1,0,1
60,96.0,11690,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,Gable,192.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2008,207000,2.5,2614.0,149,1,1,0,1
20,71.0,9230,Reg,Lvl,Corner,Gtl,NAmes,Feedr,1Fam,1Story,Hip,166.0,TA,CBlock,Y,1,1,Gd,2.0,TA,Y,2006,146000,2.5,2064.0,64,1,0,0,1
160,21.0,1890,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,Gable,380.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2006,116000,1.5,1524.0,0,0,1,0,1
60,69.0,9375,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,Gable,573.0,TA,PConc,Y,3,1,Gd,2.0,TA,Y,2009,219500,3.5,3091.0,612,1,1,0,1
120,48.0,3480,Reg,Lvl,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,Gable,163.0,Gd,PConc,Y,2,1,Gd,2.0,TA,Y,2009,173000,2.0,2810.0,184,1,0,0,1
20,69.0,17140,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2009,135000,1.0,2363.0,0,0,0,0,1
60,70.0,8749,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,Gable,0.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2007,213000,3.5,2911.0,120,1,1,0,1
20,91.0,11375,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,3,1,Gd,2.0,TA,Y,2007,150000,1.0,2266.0,361,1,0,0,1
120,53.0,3922,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,Gable,72.0,Gd,PConc,Y,2,1,Gd,3.0,TA,Y,2007,194201,2.0,2660.0,136,1,0,0,1
120,43.0,3182,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,Gable,16.0,Gd,PConc,Y,1,1,Gd,2.0,TA,Y,2009,181000,2.0,2850.0,156,1,0,0,1
20,75.0,9750,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,243.0,TA,CBlock,Y,4,1,TA,1.0,TA,Y,2007,157900,1.5,2884.0,275,1,0,0,1
60,72.0,13426,IR1,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,2Story,Gable,0.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2006,217000,3.5,2730.0,315,1,1,0,1
60,85.0,10574,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,Gable,0.0,Gd,PConc,Y,3,1,Gd,3.0,TA,Y,2009,252000,2.5,3035.0,210,1,1,0,1
60,70.0,8726,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,Gable,0.0,Gd,PConc,Y,4,1,Gd,2.0,TA,Y,2006,197000,2.5,2781.0,108,1,1,0,1
60,62.0,7984,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,Gable,200.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2009,189500,2.5,2498.0,168,1,1,0,1
50,45.0,8248,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,Gable,0.0,TA,BrkTil,Y,3,1,Fa,1.0,TA,P,2006,116000,2.0,1936.0,303,1,1,0,1
20,69.0,9790,Reg,Lvl,Inside,Gtl,NWAmes,Feedr,1Fam,1Story,Hip,451.0,TA,CBlock,Y,3,1,TA,2.0,TA,Y,2010,143000,2.5,2656.0,26,1,0,1,1
20,60.0,7200,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,Gable,0.0,TA,CBlock,Y,3,1,TA,1.0,TA,Y,2007,119000,1.0,1864.0,80,1,0,0,1
50,60.0,7200,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1.5Fin,Gable,0.0,TA,CBlock,Y,4,1,TA,1.0,TA,Y,2008,127500,1.0,2132.0,0,0,1,0,0
60,65.0,8125,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,Gable,0.0,Gd,PConc,Y,3,1,Gd,2.0,TA,Y,2006,200825,2.5,2574.0,53,1,1,0,1
